imb_id;imb_longitude;imb_latitude;imb_code;imb_code_insee;imb_nbr_logloc;imb_source;imb_type;addr_code;imb_num;addr_numero;addr_rep;addr_nom_voie;addr_nom_ld;addr_code_insee;addr_nom_commune;addr_id_fantoir;addr_source
1021112;638607.8653669384;5648593.810055919;IMB/38185/C/02C0;38185;1;fo;imm;38185_2945_00005;;5;;Rue Federico Garcia Lorca;NA;38185;Grenoble;38185_2945;ban
415626;638476.1152090798;5647017.270095706;IMB/38185/C/0707;38185;4;fo;imm;38185_2948_00016;;16;;Allée des Frênes;NA;38185;Grenoble;38185_2948;ban
976527;638548.0053226002;5646895.048551115;ID-3818500000D9;38185;34;fo;imm;38185_2948_00009;;9;;Allée des Frênes;NA;38185;Grenoble;38185_2948;ban
1079595;638597.0809637158;5646904.009237789;ID-38185000009I;38185;1;fo;imm;38185_2948_00007;;7;;Allée des Frênes;NA;38185;Grenoble;38185_2948;ban
4884552;638543.7575783785;5646895.196293484;ID-3818500000CP;38185;36;fo;imm;38185_2948_00003;;3;;Allée des Frênes;NA;38185;Grenoble;38185_2948;ban
8893529;638638.653445178;5646868.141706619;ID-381850000084;38185;39;fo;imm;38185_2948_00005;;5;;Allée des Frênes;NA;38185;Grenoble;38185_2948;ban
405243;634981.9651213909;5651219.01258203;IMB/38185/C/05GM;38185;16;fo;imm;38185_2960_00008;;8;;Square des Fusillés;NA;38185;Grenoble;38185_2960;ban
1017429;635028.5777056772;5651248.304438309;IMB/38185/C/05GN;38185;21;fo;imm;38185_2960_00010;;10;;Square des Fusillés;NA;38185;Grenoble;38185_2960;ban
1747492;635073.4016925418;5651169.57771382;IMB/38185/X/02OK;38185;25;fo;imm;38185_2960_00007;;7;;Square des Fusillés;NA;38185;Grenoble;38185_2960;ban
8431945;634984.90528176;5651254.4448825;IMB/38185/C/05GL;38185;16;fo;imm;38185_2960_00006;;6;;Square des Fusillés;NA;38185;Grenoble;38185_2960;ban
246772;636547.8686519577;5651243.968269144;IMB/38185/C/02JY;38185;1;fo;pav;38185_2970_00013;;13;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
799478;636431.239907892;5650970.264613251;IMB/38185/C/02CF;38185;11;fo;imm;38185_2970_00041;;41;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
1019464;636453.2311954314;5651020.519985298;IMB/38185/C/02CD;38185;12;fo;imm;38185_2970_00039;;39;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
1223093;636449.5849986512;5651067.605577593;IMB/38185/C/02C3;38185;12;fo;imm;38185_2970_00032;;32;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
1226905;636429.8477612827;5651037.16584729;IMB/38185/C/02C9;38185;13;fo;imm;38185_2970_00036;;36;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
1813236;636511.4266373777;5651286.780591315;IMB/38185/C/00KR;38185;15;fo;imm;38185_2970_00014;;14;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
1921703;636513.2688581113;5651164.405882687;IMB/38185/C/02BN;38185;5;fo;imm;38185_2970_00019;;19;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
2249915;636588.4206133528;5651330.398199593;IMB/38185/C/00KN;38185;9;fo;imm;38185_2970_00007;;7;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
2608888;636552.6552983401;5651256.567662165;IMB/38185/C/00KP;38185;12;fo;imm;38185_2970_00011;;11;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
2768739;636487.578120402;5651094.397903583;IMB/38185/C/02BZ;38185;10;fo;imm;38185_2970_00029;gabriel peri;29;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
3538378;636462.3283431671;5651034.3363040425;IMB/38185/C/02CB;38185;12;fo;imm;38185_2970_00037;;37;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
4633689;636399.6868942966;5650961.677938293;IMB/38185/X/03TC;38185;1;fo;pav;38185_2970_00040_bis;;40;bis;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
5767115;636554.572594174;5651235.155625471;IMB/38185/C/00KS;38185;11;fo;imm;38185_2970_00015;;15;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
6984457;636605.4521799837;5651363.792500338;IMB/38185/C/00KJ;38185;8;fo;imm;38185_2970_00003;;3;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
7442189;636414.6356018966;5650946.803537355;IMB/38185/C/02CH;38185;19;fo;imm;38185_2970_00043;;43;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
7544768;636387.9455352258;5650952.222003331;IMB/38185/C/02CG;38185;21;fo;imm;38185_2970_00042;;42;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
7852885;636596.2280602895;5651347.11981688;IMB/38185/C/00KL;38185;7;fo;imm;38185_2970_00005;;5;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
8114513;636562.0534485872;5651277.489142991;IMB/38185/C/00KO;38185;15;fo;imm;38185_2970_00009;;9;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
8523884;636607.7954491532;5651352.312720993;IMB/38185/C/00KX;38185;2;fo;imm;38185_2970_00003_bis;;3;bis;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
8584611;636464.0354174462;5651091.112859758;ID-381850000061;38185;21;fo;imm;38185_2970_00028;;28;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
9119590;636575.0619164241;5651349.459328391;IMB/38185/C/00KK;38185;16;fo;imm;38185_2970_00004;;4;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
9141655;636437.4175724563;5651048.217390003;IMB/38185/C/02C7;38185;5;fo;imm;38185_2970_00034;;34;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
9141785;636469.0826412664;5651059.64619778;IMB/38185/C/02C5;38185;4;fo;imm;38185_2970_00033;;33;;Rue Gabriel Péri;NA;38185;Grenoble;38185_2970;ban
2558351;636277.6534137848;5650693.902421667;IMB/38185/C/04RX;38185;3;fo;imm;38185_2980_00007;;7;;Rue Galilée;NA;38185;Grenoble;38185_2980;ban
2867421;636238.8958163159;5650715.474877174;IMB/38185/S/04RZ;38185;1;fo;pav;38185_2980_00010;;10;;Rue Galilée;NA;38185;Grenoble;38185_2980;ban
3793248;636248.5075068509;5650675.2432301985;IMB/38185/C/04S0;38185;0;fo;imm;38185_2980_00012;;12;;Rue Galilée;NA;38185;Grenoble;38185_2980;ban
3901041;636275.6229800193;5650679.771362072;IMB/38185/S/04RY;38185;1;fo;imm;38185_2980_00009;;9;;Rue Galilée;NA;38185;Grenoble;38185_2980;ban
2095542;636319.66549680545;5649194.7680172;IMB/38185/C/04S1;38185;15;fo;imm;38185_2990_00002;;2;;Rue Gallice;NA;38185;Grenoble;38185_2990;ban
3869726;636292.7061876438;5649127.678697942;IMB/38185/S/05HJ;38185;1;fo;pav;38185_2990_00005;;5;;Rue Gallice;NA;38185;Grenoble;38185_2990;ban
3900445;636233.0460918641;5649157.267699566;IMB/38185/C/04S4;38185;14;fo;imm;38185_2990_00005;;5;;Rue Gallice;NA;38185;Grenoble;38185_2990;ban
4736665;636239.5967652234;5649211.019594518;IMB/38185/C/04S6;38185;15;fo;imm;38185_2990_00010;;10;;Rue Gallice;NA;38185;Grenoble;38185_2990;ban
7711052;636276.1299257482;5649203.754580176;IMB/38185/C/04S5;38185;10;fo;imm;38185_2990_00006;;6;;Rue Gallice;NA;38185;Grenoble;38185_2990;ban
5659151;636291.8417948919;5649140.512953069;IMB/38185/S/05HI;38185;6;fo;pav;38185_2995_00003;;3;;Traverse Gallice;NA;38185;Grenoble;38185_2995;ban
381527;637492.2022455863;5650460.8018286275;IMB/38185/X/03OB;38185;2;fo;pav;38185_3000_00053_ter;;53;ter;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
611324;637092.8977273955;5651294.364936235;IMB/38185/C/00MD;38185;11;fo;imm;38185_3000_00023;;23;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
1336201;637082.2277292233;5651210.916243124;IMB/38185/C/00M6;38185;12;fo;imm;38185_3000_00016;;16;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
1993040;636948.5408320344;5651596.430115946;IMB/38185/C/00LZ;38185;15;fo;imm;38185_3000_00009;;9;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
2047152;637039.4088918736;5651401.922068665;IMB/38185/C/00MB;38185;18;fo;imm;38185_3000_00021;;21;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
2354918;637300.7772395323;5650854.466369275;IMB/38185/C/00MM;38185;2;fo;pav;38185_3000_00037;;37;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
2472692;636934.7981992;5651474.718122856;IMB/38185/C/00MZ;38185;42;fo;imm;38185_3000_00010_bis;;10;bis;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
3279053;637563.6468890811;5650342.513532852;IMB/38185/C/00MS;38185;18;fo;imm;38185_3000_00061;;61;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
3329653;637579.2174309362;5650309.132924533;IMB/38185/C/00MU;38185;19;fo;imm;38185_3000_00065;;65;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
3383991;636938.1267640545;5651618.208267617;IMB/38185/C/00LX;38185;12;fo;imm;38185_3000_00007;;7;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
3537677;637210.7632312006;5650936.574642908;IMB/38185/C/00MG;38185;10;fo;imm;38185_3000_00026;;26;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
3844811;637150.6241782925;5651054.376621373;IMB/38185/C/00MA;38185;12;fo;imm;38185_3000_00020;;20;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
4050104;637481.2858492661;5650338.979644101;IMB/38185/C/07JL;38185;34;fo;imm;38185_3000_00062;;62;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
4208493;636826.1230952032;5651749.637251278;IMB/38185/C/00LS;38185;19;fo;imm;38185_3000_00002;;2;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
4462489;637564.7619835301;5650335.360309749;IMB/38185/C/00MT;38185;18;fo;imm;38185_3000_00063;;63;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
4566266;637498.7628048181;5650316.887932289;IMB/38185/X/02XN;38185;1;fo;imm;38185_3000_00064;;64;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
5592531;637097.7390757309;5651176.126576373;IMB/38185/C/00M8;38185;12;fo;imm;38185_3000_00018;;18;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
5727231;637266.0995662785;5650806.190139081;IMB/38185/C/00ML;38185;11;fo;imm;38185_3000_00032;;32;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
5767065;636914.6737361714;5651501.186569254;IMB/38185/C/00MY;38185;33;fo;imm;38185_3000_00008_bis;;8;bis;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
5853443;637221.1616554826;5650914.798329826;IMB/38185/C/00MI;38185;10;fo;imm;38185_3000_00028;;28;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
6483330;637142.0880088684;5651185.577200911;IMB/38185/C/00MJ;38185;12;fo;imm;38185_3000_00029;;29;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
6586405;636941.1516765305;5651457.364305753;IMB/38185/C/00M0;38185;35;fo;imm;38185_3000_00010;;10;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
7085131;637364.172411739;5650746.485458101;IMB/38185/C/035X;38185;1;fo;imm;38185_3000_00039;;39;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
7189382;637515.0370262723;5650398.667943859;IMB/38185/C/00MR;38185;34;fo;imm;38185_3000_00057;;57;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
7289993;636989.3938641011;5651392.709420369;IMB/38185/C/00M2;38185;5;fo;imm;38185_3000_00012;;12;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
7405948;636977.5781433792;5651414.549863623;IMB/38185/C/00N0;38185;58;fo;imm;38185_3000_00010_ter;;10;ter;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
7906673;637533.740693408;5650372.250508738;IMB/38185/C/0392;38185;1;fo;imm;38185_3000_00059;;59;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
8214910;636883.4699013117;5651731.515407236;IMB/38185/C/00LT;38185;8;fo;imm;38185_3000_00003;;3;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
8521875;637426.6434018534;5650452.259633358;IMB/38185/X/02O2;38185;10;fo;imm;38185_3000_00056;;56;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
8676824;636834.6803752343;5651717.9754613405;IMB/38185/C/00LU;38185;12;fo;imm;38185_3000_00004;;4;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
8708103;636958.8146418188;5651571.810642008;IMB/38185/C/00M1;38185;12;fo;imm;38185_3000_00011;;11;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
8732171;636927.4578385554;5651534.75634187;IMB/38185/C/00LY;38185;41;fo;imm;38185_3000_00008;;8;;Boulevard Gambetta;NA;38185;Grenoble;38185_3000;ban
42810;639827.801351784;5650097.714806192;IMB/38185/S/061K;38185;1;fo;pav;38185_3010_00003;;3;;Impasse Ganganelli;NA;38185;Grenoble;38185_3010;ban
1034306;639853.4511507727;5650100.859877215;IMB/38185/S/061J;38185;1;fo;pav;38185_3010_00001;;1;;Impasse Ganganelli;NA;38185;Grenoble;38185_3010;ban
659122;636280.5412994453;5651621.010802038;IMB/38185/C/00CA;38185;92;fo;imm;38185_3020_00008;;8;;Place de la Gare;NA;38185;Grenoble;38185_3020;ban
1994715;636298.2256867159;5651570.477680335;IMB/38185/C/00C9;38185;3;fo;imm;38185_3020_00006;;6;;Place de la Gare;NA;38185;Grenoble;38185_3020;ban
2784610;636144.5006991586;5651820.304531221;IMB/38185/C/00CD;38185;28;fo;imm;38185_3020_00011;;11;;Place de la Gare;NA;38185;Grenoble;38185_3020;ban
6778624;636262.7455467777;5651668.716006497;IMB/38185/C/00CC;38185;1;fo;imm;38185_3020_00010;;10;;Place de la Gare;NA;38185;Grenoble;38185_3020;ban
52908;639378.7023532569;5648465.711271802;ID-38185000001J;38185;8;fo;imm;38185_3030_00013;;13;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
258141;639295.7585795576;5648228.325941886;ID-38185000002R;38185;8;fo;imm;38185_3030_00029;;29;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
360701;639388.4141980557;5648549.592215974;ID-38185000004K;38185;10;fo;imm;38185_3030_00005;;5;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
965239;639245.4003054738;5648295.9759861585;IMB/38185/S/01NV;38185;11;fo;pav;38185_3030_00014;;14;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
1890195;639272.0947397838;5648290.549944969;IMB/38185/S/01NU;38185;1;fo;pav;38185_3030_00010;;10;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
2414851;639319.9327152764;5648344.9892622;ID-38185000000N;38185;9;fo;imm;38185_3030_00019;;19;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
2826433;639298.3464570878;5648245.7335130125;ID-38185000000D;38185;8;fo;imm;38185_3030_00027;;27;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
4986815;639318.5165720704;5648345.038642708;ID-38185000000W;38185;10;fo;imm;38185_3030_00017;;17;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
5183321;639332.079452935;5648498.364647383;IMB/38185/C/01NT;38185;4;fo;imm;38185_3030_00004;;4;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
5603510;639393.2001235115;5648585.418062354;ID-3818500000BI;38185;10;fo;imm;38185_3030_00001;;1;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
6631808;639382.7263198465;5648483.638255959;ID-3818500000F3;38185;8;fo;imm;38185_3030_00011;;11;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
6879256;639263.6637592111;5648292.33760528;IMB/38185/X/02VJ;38185;1;fo;pav;38185_3030_00012;;12;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
7966642;639292.7152506697;5648205.955251023;ID-3818500000BW;38185;8;fo;imm;38185_3030_00031;;31;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
8110215;639199.9643012703;5648293.69036846;IMB/38185/C/01PH;38185;12;fo;imm;38185_3030_00022;;22;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
8367289;639225.6719919038;5648298.257024448;IMB/38185/S/01NX;38185;1;fo;pav;38185_3030_00018;;18;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
8790814;639383.537420628;5648502.957696701;ID-3818500000D8;38185;8;fo;imm;38185_3030_00009;;9;;Rue Gaston Letonnelier;NA;38185;Grenoble;38185_3030;ban
145896;638234.9103202346;5649606.706236039;IMB/38185/S/06J8;38185;1;fo;pav;38185_3050_00007;;7;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
863538;638304.2833432101;5649605.120765984;IMB/38185/C/06J6;38185;13;fo;imm;38185_3050_00003;;3;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
2096869;637957.7131532787;5649652.856601573;IMB/38185/C/033X;38185;14;fo;imm;38185_3050_00032;;32;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
2918123;638239.3851952303;5649677.605626124;IMB/38185/X/02O1;38185;24;fo;imm;38185_3050_00014;;14;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
3020921;637961.9607655671;5649652.666464422;IMB/38185/C/033B;38185;12;fo;imm;38185_3050_00030;;30;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
3176685;638369.09632711;5649662.028227228;IMB/38185/S/06J5;38185;1;fo;pav;38185_3050_00002;;2;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
3793824;637918.1092940453;5649654.572796802;IMB/38185/C/034K;38185;21;fo;imm;38185_3050_00034;;34;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
5283780;638114.3049544222;5649603.412009938;IMB/38185/C/02VL;38185;30;fo;imm;38185_3050_00013;;13;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
5490923;638344.6310007429;5649620.43635035;IMB/38185/S/06J4;38185;1;fo;pav;38185_3050_00001;;1;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
7906901;637969.0960688918;5649621.074423897;IMB/38185/S/030G;38185;1;fo;pav;38185_3050_00023;;23;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
8264917;638187.3652404331;5649621.561682898;IMB/38185/S/06JA;38185;2;fo;pav;38185_3050_00009;;9;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
8422954;637954.6494165828;5649614.589987969;IMB/38185/S/031E;38185;1;fo;pav;38185_3050_00025;;25;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
9088152;638023.4195944247;5649598.8139209915;IMB/38185/C/02XS;38185;20;fo;imm;38185_3050_00017;;17;;Rue Gay Lussac;NA;38185;Grenoble;38185_3050;ban
2458789;638864.7144271298;5647158.178298001;IMB/38185/C/01XO;38185;8;fo;imm;38185_3054_00051_bis;;51;bis;Place des Géants;NA;38185;Grenoble;38185_3054;ban
2663213;638874.4368612203;5647120.800291285;IMB/38185/S/01XJ;38185;1;fo;pav;38185_3054_00068;;68;;Place des Géants;NA;38185;Grenoble;38185_3054;ban
3281414;638900.4428182126;5647132.454593097;IMB/38185/C/01XL;38185;64;fo;imm;38185_3054_00100;;100;;Place des Géants;NA;38185;Grenoble;38185_3054;ban
4465016;638940.8893149;5647183.291217226;IMB/38185/S/01XN;38185;3;fo;imm;38185_3054_00120;;120;;Place des Géants;NA;38185;Grenoble;38185_3054;ban
6416993;638873.5064348667;5647197.600184401;IMB/38185/S/01XD;38185;1;fo;pav;38185_3054_00052;;52;;Place des Géants;NA;38185;Grenoble;38185_3054;ban
6929465;638867.446392242;5647024.434508686;IMB/38185/C/07N3;38185;82;fo;imm;38185_3054_00060;batiment 3;60;;Place des Géants;NA;38185;Grenoble;38185_3054;ban
7958309;638865.6554656386;5647114.065146611;IMB/38185/S/01XI;38185;1;fo;pav;38185_3054_00067;;67;;Place des Géants;NA;38185;Grenoble;38185_3054;ban
8061323;638832.8915409795;5647077.11397914;IMB/38185/S/01XG;38185;1;fo;pav;38185_3054_00064;;64;;Place des Géants;NA;38185;Grenoble;38185_3054;ban
610582;638012.662906028;5650270.4455823;IMB/38185/C/00L8;38185;22;fo;imm;38185_3060_00012;;12;;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
1605737;637995.8440587327;5650110.498911824;IMB/38185/C/02XA;38185;27;fo;imm;38185_3060_00016_b;a;16;b;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
1961384;638085.7540684928;5650157.789646267;IMB/38185/C/R6J8;38185;36;fo;imm;38185_3060_00013_b;;13;b;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
2126539;638072.2492254762;5650304.845633663;IMB/38185/C/00L7;38185;1;fo;pav;38185_3060_00011;;11;;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
2326113;638023.5263416115;5650127.779104561;IMB/38185/C/007X;38185;45;fo;imm;38185_3060_00016_a;b;16;a;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
2826276;638062.092886347;5650349.180589829;ID-38185000008M;38185;35;fo;imm;38185_3060_00007;;7;;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
4050946;638022.2158446485;5650163.382486511;IMB/38185/X/02P9;38185;22;fo;imm;38185_3060_00014;;14;;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
6992867;638068.3465436357;5650411.657375759;IMB/38185/C/00L1;38185;27;fo;imm;38185_3060_00003;;3;;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
8127367;637962.3045262367;5650417.68705349;IMB/38185/C/00L0;38185;7;fo;imm;38185_3060_00002;;2;;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
8232845;638026.2448473354;5650059.4008934535;IMB/38185/C/02YA;38185;21;fo;imm;38185_3060_00018;;18;;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
9139100;638074.5963678842;5650260.654019087;IMB/38185/C/00L9;38185;32;fo;imm;38185_3060_00013;;13;;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
9143387;638010.4208549978;5650350.177966305;IMB/38185/C/00L3;38185;25;fo;imm;38185_3060_00006;;6;;Avenue Général Champon;NA;38185;Grenoble;38185_3060;ban
6724098;638142.6152983098;5651477.874476451;IMB/38185/C/01BQ;38185;2;fo;imm;38185_3070_00001;;1;;Rue Général de Beylié;NA;38185;Grenoble;38185_3070;ban
44208;638245.6138636514;5650118.144164055;IMB/38185/X/0301;38185;1;fo;pav;38185_3080_00013;;13;;Rue Général Durand;NA;38185;Grenoble;38185_3080;ban
1786994;638242.3631183826;5650338.692606882;IMB/38185/C/00LB;38185;13;fo;imm;38185_3080_00004;;4;;Rue Général Durand;NA;38185;Grenoble;38185_3080;ban
2661426;638236.4032365902;5650299.1434920225;IMB/38185/C/00LC;38185;37;fo;imm;38185_3080_00006;;6;;Rue Général Durand;NA;38185;Grenoble;38185_3080;ban
3361531;638209.9346761098;5650145.294539241;IMB/38185/C/06J3;38185;13;fo;imm;38185_3080_00012;;12;;Rue Général Durand;NA;38185;Grenoble;38185_3080;ban
6003321;638246.4164632803;5650366.967454308;IMB/38185/C/00LA;38185;15;fo;imm;38185_3080_00002;;2;;Rue Général Durand;NA;38185;Grenoble;38185_3080;ban
7752130;638247.8860293363;5650137.957114134;IMB/38185/C/06J2;38185;10;fo;imm;38185_3080_00011;;11;;Rue Général Durand;NA;38185;Grenoble;38185_3080;ban
144262;637204.5134302266;5649339.951327025;IMB/38185/C/038S;38185;5;fo;imm;38185_3090_00056;mjc lucie aubrac;56;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
144995;637160.936464544;5649941.88127449;IMB/38185/C/02OP;38185;52;fo;imm;38185_3090_00003;;3;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
405403;637301.0773519311;5649278.900398949;IMB/38185/C/037Y;38185;26;fo;imm;38185_3090_00049;;49;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
918343;637164.495069618;5649628.908008041;IMB/38185/C/031U;38185;24;fo;imm;38185_3090_00026;;26;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
1079634;637226.648148506;5649557.593954893;ID-3818500000DW;38185;32;fo;imm;38185_3090_00031;;31;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
2301165;637104.2474947872;5649876.088125054;IMB/38185/C/02TU;38185;17;fo;imm;38185_3090_00010;;10;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
2404074;637188.8269355363;5649337.791279315;IMB/38185/C/038Y;38185;61;fo;imm;38185_3090_00058;;58;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
2918237;637128.2518490028;5649840.924178027;IMB/38185/C/02V7;38185;29;fo;imm;38185_3090_00012;;12;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
2973957;637210.0086732768;5649434.98624686;IMB/38185/C/037G;38185;29;fo;imm;38185_3090_00046;;46;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
3020494;637153.720802578;5649972.053619493;IMB/38185/C/02N5;38185;53;fo;imm;38185_3090_00001;;1;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
3433423;637266.889204126;5649439.632230513;IMB/38185/C/035Y;38185;26;fo;imm;38185_3090_00039;;39;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
3741918;637274.040988059;5649408.041023724;IMB/38185/C/036F;38185;26;fo;imm;38185_3090_00041;;41;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
4051750;637176.1536130907;5649867.281298871;IMB/38185/C/02TA;38185;2;fo;pav;38185_3090_00009;;9;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
4256001;637170.5320538649;5649604.468789694;IMB/38185/C/032R;38185;24;fo;imm;38185_3090_00028;;28;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
4462583;637257.9084769357;5649461.3417155305;IMB/38185/C/035F;38185;32;fo;imm;38185_3090_00037;;37;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
4924085;637233.9406906349;5649596.041261018;IMB/38185/C/032B;38185;10;fo;imm;38185_3090_00027;;27;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
5031090;637190.9711545729;5649519.688648951;IMB/38185/C/0368;38185;28;fo;imm;38185_3090_00040;;40;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
5242623;637234.5774029905;5649709.7721475195;IMB/38185/C/02XU;38185;10;fo;imm;38185_3090_00017;;17;;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
5456425;637297.3134727493;5649488.076629459;IMB/38185/X/02WM;38185;0;fo;pav;38185_3090_00035_bis;1;35;bis;Rue Général Ferrié;NA;38185;Grenoble;38185_3090;ban
