;dpt;techno_maj;débit_maj;pourcentage_bas_debit;imb_latitude;imb_longitude
2896;;SAT;BHD8;0;5648941.003906034;639451.8301349381
2897;;SAT;BHD8;0;5648657.757877273;639132.08976201
2898;;SAT;BHD8;0;5648655.300472045;639156.0665020568
2899;;SAT;BHD8;0;5648699.170890121;639225.9852157854
2900;;SAT;BHD8;0;5648863.06955443;639380.4304703225
2901;;SAT;BHD8;0;5648887.14084634;639382.8950352733
2902;;SAT;BHD8;0;5648947.292507711;639405.3265625675
2903;;SAT;BHD8;0;5648571.915428393;638981.005606845
2904;;SAT;BHD8;0;5648598.575877484;639021.8417067071
2905;;SAT;BHD8;0;5648656.6906106165;639034.1041199254
2906;;SAT;BHD8;0;5648574.386540674;638957.0295363016
2907;;SAT;BHD8;0;5648707.013079883;639149.561955055
2908;;SAT;BHD8;0;5648652.891867908;639178.6411972553
2909;;SAT;BHD8;0;5648908.293422872;639386.6480788101
2910;;SAT;BHD8;0;5650986.197013693;635137.8525087442
2911;;SAT;BHD8;0;5650989.778786444;635054.3829018574
2912;;SAT;BHD8;0;5648272.8038374325;639386.098510516
2913;;SAT;BHD8;0;5648270.585553205;639404.4252484831
2914;;SAT;BHD8;0;5648767.6631722925;637385.3781614678
2915;;SAT;BHD8;0;5648841.19874807;637361.620817889
2916;;SAT;BHD8;0;5648742.480861277;637540.169289351
2917;;SAT;BHD8;0;5648798.377239549;637332.8522439137
2918;;SAT;BHD8;0;5648785.362323575;637370.5604275622
2919;;SAT;BHD8;0;5648828.563336876;637390.8346873028
2920;;SAT;BHD8;0;5648851.873044685;637345.0723399541
2921;;SAT;BHD8;0;5648787.743528905;637447.1813831464
2922;;SAT;BHD8;0;5648686.375373882;637489.5750117725
2923;;SAT;BHD8;0;5648756.537119818;637511.019007827
2924;;SAT;BHD8;0;5648756.813261916;637406.1741145293
2925;;SAT;BHD8;0;5648657.563814808;637695.2269448811
2926;;SAT;BHD8;0;5648801.61018318;637422.2638555979
2927;;SAT;BHD8;0;5648267.7283993475;638259.3933443329
2928;;SAT;BHD8;0;5648385.064310884;638241.778639906
2929;;SAT;BHD8;0;5648292.593898955;638243.4644106984
2930;;SAT;BHD8;0;5648326.8958943775;638239.2747202631
2931;;SAT;BHD8;0;5648237.189232413;638242.5020625851
2932;;SAT;BHD8;0;5648417.340505702;638251.6833808977
2933;;SAT;BHD8;0;5648217.556555161;638235.9829931408
2934;;SAT;BHD8;0;5651124.072040877;635800.0059617162
2935;;SAT;BHD8;0;5651108.519325035;635797.913364605
2936;;SAT;BHD8;0;5651084.168854929;635867.7522871761
2937;;SAT;BHD8;0;5651071.903990224;635789.2705466684
2938;;SAT;BHD8;0;5651107.3504394125;635824.8064479314
2939;;SAT;BHD8;0;5649847.249992803;638262.2859122511
2940;;SAT;BHD8;0;5649793.501600551;638288.310132623
2941;;SAT;BHD8;0;5649764.485094602;638236.0450321783
2942;;SAT;BHD8;0;5649760.534268175;638196.1883906827
2943;;SAT;BHD8;0;5649802.556462888;638210.755828443
2944;;SAT;BHD8;0;5649804.81951522;638388.0091706873
2945;;SAT;BHD8;0;5649734.778521538;638363.723886252
2946;;SAT;BHD8;0;5649770.902548538;638448.8930510953
2947;;SAT;BHD8;0;5649765.712507521;638437.34081635
2948;;SAT;BHD8;0;5649818.153233379;638408.4220658777
2949;;SAT;BHD8;0;5649790.953803164;638445.5156992725
2950;;SAT;BHD8;0;5649802.417753752;638148.3979955664
2951;;SAT;BHD8;0;5649820.755395449;638414.1984527775
2952;;SAT;BHD8;0;5649010.521148975;638474.2169813365
2953;;SAT;BHD8;0;5649044.430995823;638380.7251950275
2954;;SAT;BHD8;0;5649111.33949482;638214.9776692885
2955;;SAT;BHD8;0;5649050.523185971;638338.4817907161
2956;;SAT;BHD8;0;5648869.373106205;638351.936736564
2957;;SAT;BHD8;0;5648987.43039532;638416.5311620336
2958;;SAT;BHD8;0;5649083.517594941;638233.6279558375
2959;;SAT;BHD8;0;5649177.866183301;638254.69417341
2960;;SAT;BHD8;0;5648975.401555883;638464.198434371
2961;;SAT;BHD8;0;5651867.0410001725;637564.0266074653
2962;;SAT;THD1G;0;5651790.398768903;637593.3295253661
2963;;SAT;THD1G;0;5651854.535103486;637623.0272350896
2964;;SAT;BHD8;0;5650137.836722076;638512.9032429543
2965;;SAT;BHD8;0;5650139.071859811;638549.8033092647
2966;;SAT;BHD8;0;5650052.55036911;638512.0557962322
2967;;SAT;BHD8;0;5650133.837257394;638572.2559200282
2968;;SAT;BHD8;0;5650089.972021038;638632.7267379941
2969;;SAT;BHD8;0;5650090.279233493;638658.2495217187
2970;;SAT;BHD8;0;5650134.990344573;638480.1877662714
2971;;SAT;BHD8;0;5650105.34587937;638429.2030036482
2972;;SAT;BHD8;0;5650089.627512465;638444.2170271466
2973;;SAT;BHD8;0;5652785.545945976;636090.886301321
2974;;SAT;BHD8;0;5652832.150655557;636098.5549158524
2975;;SAT;BHD8;0;5652288.7565077385;636140.0187946612
2976;;SAT;BHD8;0;5652400.8075742265;636107.0072167731
2977;;SAT;BHD8;0;5652422.649796207;636095.1737919071
2978;;SAT;BHD8;0;5652354.947300407;636114.9534685552
2979;;SAT;BHD8;0;5650058.775263918;639872.8799910776
2980;;SAT;THD1G;0;5649551.169842373;640035.1462822076
2981;;SAT;BHD8;0;5649852.805046097;639998.6087939332
2982;;SAT;BHD8;0;5650005.526736503;640017.978282646
2983;;SAT;BHD8;0;5650127.775396342;639921.2221660914
2984;;SAT;THD1G;0;5649544.446121427;640091.5497863048
2985;;SAT;BHD8;0;5650244.8994058175;639844.0972704963
2986;;SAT;BHD8;0;5650088.0867554275;639918.0862585629
2987;;SAT;BHD8;0;5650194.5437866375;639857.510157062
2988;;SAT;BHD8;0;5649981.2641089335;639889.3775140157
2989;;SAT;BHD8;0;5650218.908579255;639852.8956703234
2990;;SAT;BHD8;0;5649995.64799093;639885.7499289227
2991;;SAT;BHD8;0;5650085.132234448;639920.7916318097
2992;;SAT;THD1G;0;5649606.278835158;640010.6127686389
2993;;SAT;BHD8;0;5650015.713977836;639947.5532834382
2994;;SAT;THD1G;0;5649936.7192047965;639965.3883151256
2995;;SAT;BHD8;0;5649981.517834707;639948.9048191644
2996;;SAT;BHD8;0;5649808.551456488;640002.3620452114
2997;;SAT;BHD8;0;5650095.73512801;639873.0705409584
2998;;SAT;BHD8;0;5650002.751754216;639886.053166119
2999;;SAT;BHD8;0;5650146.090210551;639859.6578935034
3000;;SAT;THD1G;0;5649793.8002668815;640014.4709647658
3001;;SAT;THD1G;0;5649556.975936105;640130.3573959686
3002;;SAT;BHD8;0;5650208.914283955;639853.8677747495
3003;;SAT;THD1G;0;5649560.3748612385;640150.3423698206
3004;;SAT;BHD8;0;5649965.359500232;639960.9652307851
3005;;SAT;BHD8;0;5649895.002164336;639976.3487237926
3006;;SAT;BHD8;0;5649909.752319862;640029.4158508537
3007;;SAT;THD1G;0;5649594.432857561;640021.4325488989
3008;;SAT;BHD8;0;5647217.92827656;636533.8740604703
3009;;SAT;BHD8;0;5647247.663627374;636536.5532748445
3010;;SAT;BHD8;0;5647254.235991219;636483.0069052336
3011;;SAT;BHD8;0;5647283.041034096;636474.3268705928
3012;;SAT;BHD8;0;5647202.066920676;636538.8585345403
3013;;SAT;BHD8;0;5647239.857959901;636486.638910522
3014;;SAT;BHD8;0;5647247.022759248;636485.5238207974
3015;;SAT;BHD8;0;5647257.955669824;636528.4997684286
3016;;SAT;BHD8;0;5647294.5155169275;636471.9845087004
3017;;SAT;BHD8;0;5647190.895835328;636501.5452783128
3018;;SAT;BHD8;0;5647192.013257265;636541.2495465842
3019;;SAT;BHD8;0;5651915.114530227;637734.7718235638
3020;;SAT;BHD8;0;5651749.192035226;637690.7863882165
3021;;SAT;BHD8;0;5651872.413040534;637735.7826616163
3022;;SAT;BHD8;0;5651718.27490046;637682.359789638
3023;;SAT;BHD8;0;5651778.266258985;637676.4410192303
3024;;SAT;THD1G;0;5651866.292494178;637712.8346356031
3025;;SAT;BHD8;0;5651901.776092194;637714.3550931012
3026;;SAT;BHD8;0;5651884.688513063;637715.0429105089
3027;;SAT;THD1G;0;5651756.289704477;637658.4788030052
3028;;SAT;BHD8;0;5651851.659814823;637689.5224596821
3029;;SAT;BHD8;0;5651861.782911995;637685.7010991459
3030;;SAT;THD1G;0;5651818.7020695675;637695.1953244811
3031;;SAT;BHD8;0;5651765.8648125585;637699.9988306422
3032;;SAT;BHD8;0;5651835.423620103;637703.0053021858
3033;;SAT;BHD8;0;5651783.958075077;637709.2886173467
3034;;SAT;BHD8;0;5651842.712197248;637731.667115676
3035;;SAT;THD1G;0;5651886.482792236;637739.2177736039
3036;;SAT;BHD8;0;5647065.4206906;636642.078851083
3037;;SAT;BHD8;0;5646999.290094057;636659.0738643183
3038;;SAT;BHD8;0;5646977.939553978;636626.997234639
3039;;SAT;BHD8;0;5646978.702904142;636707.7852062779
3040;;SAT;BHD8;0;5646985.979628663;636703.8389379625
3041;;SAT;BHD8;0;5646923.484493041;636669.9950728269
3042;;SAT;BHD8;0;5646930.886966553;636663.2320710596
3043;;SAT;BHD8;0;5646954.374570717;636645.822180825
3044;;SAT;BHD8;0;5647072.7459071865;636636.7306954128
3045;;SAT;BHD8;0;5646963.975175993;636719.896236835
3046;;SAT;BHD8;0;5646948.455428268;636651.2327068003
3047;;SAT;BHD8;0;5647074.871239584;636554.6517597738
3048;;SAT;BHD8;0;5647080.21162518;636628.5520839028
3049;;SAT;BHD8;0;5646978.628524564;636676.609203525
3050;;SAT;BHD8;0;5647089.022861987;636589.259999758
3051;;SAT;BHD8;0;5647019.888039762;636642.9680600101
3052;;SAT;BHD8;0;5647083.103664701;636594.6706462997
3053;;SAT;BHD8;0;5646938.226781234;636657.8703430115
3054;;SAT;BHD8;0;5647006.629473328;636653.726250654
3055;;SAT;BHD8;0;5647087.551542096;636623.1902362113
3056;;SAT;BHD8;0;5647013.202864228;636600.1672723023
3057;;SAT;BHD8;0;5647071.26527194;636605.4919175933
3058;;SAT;THD1G;0;5651584.4391241325;637587.2998363795
3059;;SAT;BHD8;0;5651609.353293708;637537.35193427
3060;;SAT;BHD8;0;5651659.499081568;637627.3868562166
3061;;SAT;BHD8;0;5651541.8928389475;637551.4535196065
3062;;SAT;BHD8;0;5651520.916963734;637576.0629916296
3063;;SAT;BHD8;0;5651671.718427287;637640.6724540016
3064;;SAT;BHD8;0;5651568.170228953;637470.377116905
3065;;SAT;BHD8;0;5651594.132756065;637593.3922599965
3066;;SAT;BHD8;0;5651696.537182667;637658.7465539613
3067;;SAT;BHD8;0;5651716.576948877;637590.1487328177
3068;;SAT;BHD8;0;5651654.037714639;637556.2799367128
3069;;SAT;BHD8;0;5651624.843636997;637540.849741378
3070;;SAT;BHD8;0;5652867.9911714485;638786.5982170438
3071;;SAT;THD1G;0;5648100.220327367;635820.7491911746
3072;;SAT;THD1G;0;5648105.635247477;635794.0673729244
3073;;SAT;BHD8;0;5648111.210177995;635730.5424809739
3074;;SAT;THD1G;0;5648093.573541836;635843.1354149018
3075;;SAT;BHD8;0;5648105.920983649;635754.4072398633
3076;;SAT;BHD8;0;5648116.023688608;635718.0037878744
3077;;SAT;BHD8;0;5648073.879814978;635706.2681167779
3078;;SAT;BHD8;0;5651299.077178692;637509.8323006962
3079;;SAT;BHD8;0;5651358.073702701;637493.9360075954
3080;;SAT;BHD8;0;5651302.054199822;637539.7195052622
3081;;SAT;BHD8;0;5651352.205633326;637465.339065528
3082;;SAT;BHD8;0;5651348.863203864;637443.9349201181
3083;;SAT;BHD8;0;5651321.099734219;637461.1620632272
3084;;SAT;BHD8;0;5649639.878698062;639010.1163273747
3085;;SAT;BHD8;0;5649769.708637267;639065.3193447344
3086;;SAT;BHD8;0;5649693.677637911;638982.6805975571
3087;;SAT;BHD8;0;5649674.986084484;639020.1373114528
3088;;SAT;BHD8;0;5649720.402381307;638989.5044343133
3089;;SAT;BHD8;0;5649573.790363045;639058.283736625
3090;;SAT;BHD8;0;5649670.360131858;639061.0302236357
3091;;SAT;BHD8;0;5649653.8808628;639014.9684656761
3092;;SAT;BHD8;0;5650532.024453692;634918.6154176486
3093;;SAT;BHD8;0;5650622.649078166;634861.53513523
3094;;SAT;BHD8;0;5650561.30905186;634866.007725276
3095;;SAT;BHD8;0;5650702.356776862;634925.8909947475
3096;;SAT;BHD8;0;5650484.529160276;634865.5569051775
3097;;SAT;BHD8;0;5650712.2528245775;634861.1046476131
3098;;SAT;BHD8;0;5648831.929805121;637706.9770105317
3099;;SAT;BHD8;0;5648572.946980228;637778.0225921938
3100;;SAT;BHD8;0;5648521.534354444;637717.7068145744
3101;;SAT;BHD8;0;5650293.969403199;637601.2439038603
3102;;SAT;BHD8;0;5650161.893945185;637564.375636392
3103;;SAT;BHD8;0;5650312.672411173;637628.9749436775
3104;;SAT;BHD8;0;5650178.087577177;637650.1067291297
3105;;SAT;BHD8;0;5650299.034200002;637615.6282924868
3106;;SAT;BHD8;0;5650464.758128764;636677.4227490355
3107;;SAT;BHD8;0;5650502.813787614;636652.1243209634
3108;;SAT;BHD8;0;5647392.377794517;636674.5273411297
3109;;SAT;BHD8;0;5647612.842833139;636770.4215949525
3110;;SAT;BHD8;0;5647438.96789706;636682.194837768
3111;;SAT;THD1G;0;5647368.601691604;636599.8355492982
3112;;SAT;BHD8;0;5647406.540550797;636741.7300540024
3113;;SAT;BHD8;0;5647426.953238042;636598.0959756412
3114;;SAT;BHD8;0;5647575.956411236;636768.8285513802
3115;;SAT;BHD8;0;5648007.140825675;637449.03491409
3116;;SAT;BHD8;0;5648039.322069364;637395.1607078164
3117;;SAT;BHD8;0;5648081.7889284175;637432.4076600554
3118;;SAT;BHD8;0;5648025.140769599;637427.1400302042
3119;;SAT;BHD8;0;5648063.584788864;637458.5490425593
3120;;SAT;BHD8;0;5649369.7872827565;635624.2829521695
3121;;SAT;BHD8;0;5649396.39054076;635435.5355544329
3122;;SAT;BHD8;0;5649300.287839358;635818.2960583512
3123;;SAT;BHD8;0;5649284.233780439;635794.9309907742
3124;;SAT;BHD8;0;5649278.265062675;635834.3592946358
3125;;SAT;BHD8;0;5649443.134012233;635472.9670964357
3126;;SAT;BHD8;0;5649407.976737833;635496.9626122374
3127;;SAT;BHD8;0;5649400.21029029;635413.0206912741
3128;;SAT;BHD8;0;5649405.3246499775;635393.4002593938
3129;;SAT;BHD8;0;5649454.059470022;635384.1479102721
3130;;SAT;BHD8;0;5649300.603223071;635843.816457582
3131;;SAT;BHD8;0;5649398.788834742;635512.161294351
3132;;SAT;BHD8;0;5649448.770419306;635408.0165108127
3133;;SAT;BHD8;0;5649447.997126681;635458.9958637878
3134;;SAT;BHD8;0;5649387.201950641;635549.9233454667
3135;;SAT;BHD8;0;5649275.049728119;635710.927182619
3136;;SAT;BHD8;0;5649349.152784911;635707.0116923039
3137;;SAT;BHD8;0;5649306.227602351;635746.2671042512
3138;;SAT;BHD8;0;5649293.173916643;635686.1939448114
3139;;SAT;BHD8;0;5649356.051709797;635678.9729842865
3140;;SAT;BHD8;0;5649262.933328113;635893.2193935075
3141;;SAT;BHD8;0;5649440.703082292;635430.3437102785
3142;;SAT;BHD8;0;5649378.898162054;635478.7109862546
3143;;SAT;BHD8;0;5649419.374813961;635364.2443661145
3144;;SAT;BHD8;0;5649383.586050881;635469.0020441202
3145;;SAT;BHD8;0;5649332.40120673;635765.8096738122
3146;;SAT;BHD8;0;5649285.46051727;635898.4292094678
3147;;SAT;BHD8;0;5652617.3115709685;639219.5075582529
3148;;SAT;BHD8;0;5652871.976423598;639054.7198373796
3149;;SAT;BHD8;0;5652535.509782602;639138.0036091657
3150;;SAT;BHD8;0;5652387.569980483;639203.9210693403
3151;;SAT;BHD8;0;5652029.420531793;638149.3768219681
3152;;SAT;BHD8;0;5652045.101644635;638148.6271101965
3153;;SAT;BHD8;0;5652061.950072971;638153.605635757
3154;;SAT;BHD8;0;5651242.451343288;638258.6231905344
3155;;SAT;BHD8;0;5651076.385051942;638316.6715096211
3156;;SAT;BHD8;0;5651140.508642595;638313.765236709
3157;;SAT;BHD8;0;5651211.971275052;638272.9030303891
3158;;SAT;THD1G;0;5651599.332959683;638621.2939724154
3159;;SAT;BHD8;0;5651427.025426072;638396.9852509124
3160;;SAT;THD1G;0;5651549.582099512;638653.1615653301
3161;;SAT;BHD8;0;5651416.404128512;638379.5274453431
3162;;SAT;THD1G;0;5651477.6932935035;638409.1031067424
3163;;SAT;BHD8;0;5651579.688500023;638582.1772784278
3164;;SAT;BHD8;0;5651990.797487289;637563.6786797517
3165;;SAT;BHD8;0;5651958.735174918;637450.3062142596
3166;;SAT;BHD8;0;5651976.100877862;637541.7826690191
3167;;SAT;BHD8;0;5651937.973001665;637568.4977244046
3168;;SAT;BHD8;0;5651963.435487067;637473.1911929356
3169;;SAT;BHD8;0;5646374.755973031;638509.3339377743
3170;;SAT;BHD8;0;5646289.5692068925;638507.0715600578
3171;;SAT;BHD8;0;5646414.744920645;638603.1389173885
3172;;SAT;BHD8;0;5646299.763185435;638599.5908985416
3173;;SAT;BHD8;0;5649723.847804697;637270.6124734529
3174;;SAT;BHD8;0;5649731.344097517;637360.2084958071
3175;;SAT;BHD8;0;5649696.225259583;637317.606721124
3176;;SAT;BHD8;0;5649732.034230769;637377.2490352269
3177;;SAT;BHD8;0;5646767.812857597;635467.6295319181
3178;;SAT;BHD8;0;5646728.215118012;635363.9265958257
3179;;SAT;BHD8;0;5646838.202559028;635384.2159878603
3180;;SAT;BHD8;0;5646805.453743247;635385.6479420834
3181;;SAT;BHD8;0;5651387.772526415;635653.9552115833
3182;;SAT;BHD8;0;5651401.445733726;635732.501909408
3183;;SAT;BHD8;0;5651390.599185122;635621.473068814
3184;;SAT;BHD8;0;5651392.128708683;635717.9288346437
3185;;SAT;BHD8;0;5651375.8987157475;635599.5817849024
3186;;SAT;BHD8;0;5651389.902472572;635703.6552197414
3187;;SAT;BHD8;0;5650427.3028923925;637543.1952993323
3188;;SAT;BHD8;0;5650411.8859752;637570.8861112039
3189;;SAT;BHD8;0;5650490.937666187;637584.2024442757
3190;;SAT;BHD8;0;5652784.040755898;635927.786699266
3191;;SAT;BHD8;0;5652834.643108295;635908.6813592806
3192;;SAT;BHD8;0;5647326.667539232;637470.7778268055
3193;;SAT;BHD8;0;5647373.193314738;637479.8649808596
3194;;SAT;BHD8;0;5647322.857602073;637493.286994671
3195;;SAT;BHD8;0;5647403.735888071;637332.413319679
3196;;SAT;BHD8;0;5647258.261994995;637474.9157324007
3197;;SAT;BHD8;0;5647425.300514502;637228.5011972709
3198;;SAT;BHD8;0;5647420.849996587;637232.5586492354
3199;;SAT;BHD8;0;5647362.718591916;637524.7568754185
3200;;SAT;BHD8;0;5647363.233747792;637414.2660331721
3201;;SAT;BHD8;0;5647405.481258976;637357.9918287675
3202;;SAT;BHD8;0;5647362.520541344;637496.4105213956
3203;;SAT;BHD8;0;5649022.0608509565;635477.6235840936
3204;;SAT;BHD8;0;5649106.49934409;635299.849956664
3205;;SAT;BHD8;0;5649089.830044897;635389.8305485261
3206;;SAT;BHD8;0;5648983.2113927575;635521.3001439886
3207;;SAT;BHD8;0;5649055.46257916;635626.4309496592
3208;;SAT;BHD8;0;5649133.463162301;635400.1988424078
3209;;SAT;BHD8;0;5649085.409752077;635426.4894176521
3210;;SAT;BHD8;0;5649007.221112906;635525.1699938775
3211;;SAT;BHD8;0;5649009.999672691;635526.6971577274
3212;;SAT;BHD8;0;5649127.922882573;635429.7156214747
3213;;SAT;BHD8;0;5649060.247430184;635581.2770632954
3214;;SAT;BHD8;0;5649046.466098994;635538.1821237024
3215;;SAT;BHD8;0;5649118.609447909;635447.7454970834
3216;;SAT;BHD8;0;5648948.228211378;635508.4764854454
3217;;SAT;BHD8;0;5649074.107410826;635523.7712855136
3218;;SAT;BHD8;0;5649144.65561482;635338.3189083951
3219;;SAT;BHD8;0;5649023.481380167;635477.6863473009
3220;;SAT;BHD8;0;5650438.985970167;637404.8145225309
3221;;SAT;BHD8;0;5650422.433769077;637360.1536796071
3222;;SAT;BHD8;0;5650346.537837594;637208.0814293725
3223;;SAT;BHD8;0;5650317.576333072;637154.4006228555
3224;;SAT;BHD8;0;5650334.0033556735;637201.878355082
3225;;SAT;BHD8;0;5650309.533206;637110.1185876823
3226;;SAT;BHD8;0;5649843.481842083;635256.2511487043
3227;;SAT;BHD8;0;5649843.261255331;635294.5031917753
3228;;SAT;BHD8;0;5649811.1965893125;635246.3699345001
3229;;SAT;BHD8;0;5649803.935225982;635282.9063992304
3230;;SAT;BHD8;0;5649778.925654201;635236.4892782993
3231;;SAT;BHD8;0;5649586.596414524;639940.3170648692
3232;;SAT;THD1G;0;5649566.353947323;639947.938467811
3233;;SAT;BHD8;0;5652576.480769359;635859.3549581844
3234;;SAT;BHD8;0;5652623.4166180175;635833.0315599333
3235;;SAT;BHD8;0;5652624.568748625;635865.6686561265
3236;;SAT;BHD8;0;5653060.665617933;635714.2166223583
3237;;SAT;BHD8;0;5649226.906991666;636727.7563240154
3238;;SAT;BHD8;0;5650796.674140573;635807.2479224275
3239;;SAT;BHD8;0;5650824.811278579;635814.1253324089
3240;;SAT;BHD8;0;5651009.365724567;635814.3600932999
3241;;SAT;BHD8;0;5650995.590003481;635844.1115480091
3242;;SAT;BHD8;0;5650837.473518902;635817.4946268125
3243;;SAT;BHD8;0;5650884.906825247;635772.7563966073
3244;;SAT;BHD8;0;5651000.390747532;635798.9624981787
3245;;SAT;BHD8;0;5650933.805873352;635825.8703837297
3246;;SAT;BHD8;0;5651029.9643415585;635838.4951316445
3247;;SAT;BHD8;0;5651966.505092057;637829.1233714535
3248;;SAT;BHD8;0;5651927.257587022;637848.7064822529
3249;;SAT;THD1G;0;5651924.37939737;637819.2743266169
3250;;SAT;BHD8;0;5650737.002975822;636465.1737549353
3251;;SAT;BHD8;0;5650729.471187991;636474.7719508546
3252;;SAT;BHD8;0;5649390.358565972;637354.0606966948
3253;;SAT;BHD8;0;5649360.418121981;637323.0111390428
3254;;SAT;BHD8;0;5649330.311481771;637328.7957348559
3255;;SAT;BHD8;0;5649272.996941965;637371.6887314548
3256;;SAT;BHD8;0;5649429.102234594;637345.7940580861
3257;;SAT;BHD8;0;5650747.265401945;637477.5866822151
3258;;SAT;BHD8;0;5650759.101852256;637631.1774181803
3259;;SAT;BHD8;0;5650849.32573599;637616.6280869774
3260;;SAT;BHD8;0;5650671.959262217;637443.1692358338
3261;;SAT;BHD8;0;5648879.420376653;636609.3933615177
3262;;SAT;BHD8;0;5648879.703188871;637030.2717527227
3263;;SAT;BHD8;0;5648930.02799358;637116.042810644
3264;;SAT;BHD8;0;5648835.6087593185;636767.6461251811
3265;;SAT;BHD8;0;5648965.708751167;637178.5106573631
3266;;SAT;BHD8;0;5648911.984716546;636743.9952182693
3267;;SAT;BHD8;0;5648941.835608135;636843.0565053453
